t1_ph,t2_ph,phone,fname,dur_ph,Participant,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
0.713,0.796,l,textgrids/dime/s05636.TextGrid,0.08300000000000007,s056,0.595,1.084,valores,False,False,a,o
0.796,0.856,o,textgrids/dime/s05636.TextGrid,0.05999999999999994,s056,0.595,1.084,valores,False,False,l,r(
0.856,0.901,r(,textgrids/dime/s05636.TextGrid,0.04500000000000004,s056,0.595,1.084,valores,False,False,o,e
0.901,0.995,e,textgrids/dime/s05636.TextGrid,0.09399999999999997,s056,0.595,1.084,valores,False,False,r(,s
0.995,1.084,s,textgrids/dime/s05636.TextGrid,0.08900000000000008,s056,0.595,1.084,valores,False,True,e,u
1.084,1.149,u,textgrids/dime/s05636.TextGrid,0.06499999999999995,s056,1.084,1.602,humanos,True,False,s,m
1.149,1.252,m,textgrids/dime/s05636.TextGrid,0.10299999999999998,s056,1.084,1.602,humanos,False,False,u,a
1.252,1.36,a,textgrids/dime/s05636.TextGrid,0.1080000000000001,s056,1.084,1.602,humanos,False,False,m,n
1.36,1.441,n,textgrids/dime/s05636.TextGrid,0.08099999999999996,s056,1.084,1.602,humanos,False,False,a,o
1.441,1.53,o,textgrids/dime/s05636.TextGrid,0.08899999999999997,s056,1.084,1.602,humanos,False,False,n,s
1.53,1.602,s,textgrids/dime/s05636.TextGrid,0.07200000000000006,s056,1.084,1.602,humanos,False,True,o,.bn
1.602,1.667,.bn,textgrids/dime/s05636.TextGrid,0.06499999999999995,s056,1.602,1.667,.bn,True,True,s,i
1.667,1.751,i,textgrids/dime/s05636.TextGrid,0.08399999999999985,s056,1.667,1.751,y,True,True,.bn,d
1.751,1.798,d,textgrids/dime/s05636.TextGrid,0.04700000000000015,s056,1.751,2.312,desarrollo,True,False,i,e
1.798,1.863,e,textgrids/dime/s05636.TextGrid,0.06499999999999995,s056,1.751,2.312,desarrollo,False,False,d,s
1.863,1.945,s,textgrids/dime/s05636.TextGrid,0.08200000000000007,s056,1.751,2.312,desarrollo,False,False,e,a
1.945,2.029,a,textgrids/dime/s05636.TextGrid,0.08399999999999985,s056,1.751,2.312,desarrollo,False,False,s,r
2.029,2.088,r,textgrids/dime/s05636.TextGrid,0.05900000000000016,s056,1.751,2.312,desarrollo,False,False,a,o
2.088,2.167,o,textgrids/dime/s05636.TextGrid,0.07899999999999974,s056,1.751,2.312,desarrollo,False,False,r,Z
2.167,2.23,Z,textgrids/dime/s05636.TextGrid,0.06300000000000017,s056,1.751,2.312,desarrollo,False,False,o,o
2.23,2.312,o,textgrids/dime/s05636.TextGrid,0.08199999999999985,s056,1.751,2.312,desarrollo,False,True,Z,k
2.312,2.407,k,textgrids/dime/s05636.TextGrid,0.0950000000000002,s056,2.312,3.029,cognitivo,True,False,o,o
2.407,2.487,o,textgrids/dime/s05636.TextGrid,0.08000000000000007,s056,2.312,3.029,cognitivo,False,False,k,g
2.487,2.54,g,textgrids/dime/s05636.TextGrid,0.052999999999999936,s056,2.312,3.029,cognitivo,False,False,o,n
2.54,2.601,n,textgrids/dime/s05636.TextGrid,0.06099999999999994,s056,2.312,3.029,cognitivo,False,False,g,i
2.601,2.66,i,textgrids/dime/s05636.TextGrid,0.05900000000000016,s056,2.312,3.029,cognitivo,False,False,n,t
2.66,2.791,t,textgrids/dime/s05636.TextGrid,0.13099999999999978,s056,2.312,3.029,cognitivo,False,False,i,i
2.791,2.887,i,textgrids/dime/s05636.TextGrid,0.09600000000000009,s056,2.312,3.029,cognitivo,False,False,t,b
2.887,2.94,b,textgrids/dime/s05636.TextGrid,0.052999999999999936,s056,2.312,3.029,cognitivo,False,False,i,o
2.94,3.029,o,textgrids/dime/s05636.TextGrid,0.08899999999999997,s056,2.312,3.029,cognitivo,False,True,b,.sil
3.029,3.092,.sil,textgrids/dime/s05636.TextGrid,0.06300000000000017,s056,3.029,3.092,.sil,True,True,o,
0.06,0.145,d,textgrids/dime/s05637.TextGrid,0.08499999999999999,s056,0.06,0.55,dulce,True,False,,u
0.145,0.231,u,textgrids/dime/s05637.TextGrid,0.08600000000000002,s056,0.06,0.55,dulce,False,False,d,l
0.231,0.289,l,textgrids/dime/s05637.TextGrid,0.05799999999999997,s056,0.06,0.55,dulce,False,False,u,s
0.289,0.413,s,textgrids/dime/s05637.TextGrid,0.124,s056,0.06,0.55,dulce,False,False,l,e
0.413,0.55,e,textgrids/dime/s05637.TextGrid,0.13700000000000007,s056,0.06,0.55,dulce,False,True,s,.bn
0.55,0.602,.bn,textgrids/dime/s05637.TextGrid,0.051999999999999935,s056,0.55,0.602,.bn,True,True,e,a
0.602,0.675,a,textgrids/dime/s05637.TextGrid,0.07300000000000006,s056,0.602,0.675,a,True,True,.bn,l
0.675,0.753,l,textgrids/dime/s05637.TextGrid,0.07799999999999996,s056,0.675,0.834,la,True,False,a,a
0.753,0.834,a,textgrids/dime/s05637.TextGrid,0.08099999999999996,s056,0.675,0.834,la,False,True,l,b
0.834,0.895,b,textgrids/dime/s05637.TextGrid,0.061000000000000054,s056,0.834,1.224,boca,True,False,a,o
0.895,0.989,o,textgrids/dime/s05637.TextGrid,0.09399999999999997,s056,0.834,1.224,boca,False,False,b,k
0.989,1.102,k,textgrids/dime/s05637.TextGrid,0.1130000000000001,s056,0.834,1.224,boca,False,False,o,a
1.102,1.224,a,textgrids/dime/s05637.TextGrid,0.12199999999999989,s056,0.834,1.224,boca,False,True,k,.bn
1.224,1.278,.bn,textgrids/dime/s05637.TextGrid,0.05400000000000005,s056,1.224,1.278,.bn,True,True,a,a
1.278,1.36,a,textgrids/dime/s05637.TextGrid,0.08200000000000007,s056,1.278,1.477,al,True,False,.bn,l
1.36,1.477,l,textgrids/dime/s05637.TextGrid,0.11699999999999999,s056,1.278,1.477,al,False,True,a,r
1.477,1.535,r,textgrids/dime/s05637.TextGrid,0.05799999999999983,s056,1.477,1.79,rey,True,False,l,e
1.535,1.599,e,textgrids/dime/s05637.TextGrid,0.06400000000000006,s056,1.477,1.79,rey,False,False,r,i
1.599,1.79,i,textgrids/dime/s05637.TextGrid,0.19100000000000006,s056,1.477,1.79,rey,False,True,e,.sil
1.79,1.854,.sil,textgrids/dime/s05637.TextGrid,0.06400000000000006,s056,1.79,1.854,.sil,True,True,i,
0.085,0.173,l,textgrids/dime/s05638.TextGrid,0.08799999999999998,s056,0.085,0.27,los,True,False,,o
0.173,0.226,o,textgrids/dime/s05638.TextGrid,0.05300000000000002,s056,0.085,0.27,los,False,False,l,s
0.226,0.27,s,textgrids/dime/s05638.TextGrid,0.04400000000000001,s056,0.085,0.27,los,False,True,o,m
0.27,0.326,m,textgrids/dime/s05638.TextGrid,0.055999999999999994,s056,0.27,0.723,mejores,True,False,s,e
0.326,0.377,e,textgrids/dime/s05638.TextGrid,0.05099999999999999,s056,0.27,0.723,mejores,False,False,m,x
0.377,0.49,x,textgrids/dime/s05638.TextGrid,0.11299999999999999,s056,0.27,0.723,mejores,False,False,e,o
0.49,0.582,o,textgrids/dime/s05638.TextGrid,0.09199999999999997,s056,0.27,0.723,mejores,False,False,x,r(
0.582,0.61,r(,textgrids/dime/s05638.TextGrid,0.028000000000000025,s056,0.27,0.723,mejores,False,False,o,e
0.61,0.683,e,textgrids/dime/s05638.TextGrid,0.07300000000000006,s056,0.27,0.723,mejores,False,False,r(,s
0.683,0.723,s,textgrids/dime/s05638.TextGrid,0.039999999999999925,s056,0.27,0.723,mejores,False,True,e,p
0.723,0.814,p,textgrids/dime/s05638.TextGrid,0.09099999999999997,s056,0.723,1.369,productos,True,False,s,r(
0.814,0.844,r(,textgrids/dime/s05638.TextGrid,0.030000000000000027,s056,0.723,1.369,productos,False,False,p,o
0.844,0.939,o,textgrids/dime/s05638.TextGrid,0.09499999999999997,s056,0.723,1.369,productos,False,False,r(,d
0.939,0.983,d,textgrids/dime/s05638.TextGrid,0.04400000000000004,s056,0.723,1.369,productos,False,False,o,u
0.983,1.046,u,textgrids/dime/s05638.TextGrid,0.06300000000000006,s056,0.723,1.369,productos,False,False,d,k
1.046,1.112,k,textgrids/dime/s05638.TextGrid,0.06600000000000006,s056,0.723,1.369,productos,False,False,u,t
1.112,1.197,t,textgrids/dime/s05638.TextGrid,0.08499999999999996,s056,0.723,1.369,productos,False,False,k,o
1.197,1.28,o,textgrids/dime/s05638.TextGrid,0.08299999999999996,s056,0.723,1.369,productos,False,False,t,s
1.28,1.369,s,textgrids/dime/s05638.TextGrid,0.08899999999999997,s056,0.723,1.369,productos,False,True,o,a
1.369,1.432,a,textgrids/dime/s05638.TextGrid,0.06299999999999994,s056,1.369,1.432,a,True,True,s,l
1.432,1.495,l,textgrids/dime/s05638.TextGrid,0.06300000000000017,s056,1.432,1.587,los,True,False,a,o
1.495,1.545,o,textgrids/dime/s05638.TextGrid,0.04999999999999982,s056,1.432,1.587,los,False,False,l,s
1.545,1.587,s,textgrids/dime/s05638.TextGrid,0.04200000000000004,s056,1.432,1.587,los,False,True,o,m
1.587,1.649,m,textgrids/dime/s05638.TextGrid,0.062000000000000055,s056,1.587,2.028,mejores,True,False,s,e
1.649,1.704,e,textgrids/dime/s05638.TextGrid,0.05499999999999994,s056,1.587,2.028,mejores,False,False,m,x
1.704,1.799,x,textgrids/dime/s05638.TextGrid,0.09499999999999997,s056,1.587,2.028,mejores,False,False,e,o
1.799,1.875,o,textgrids/dime/s05638.TextGrid,0.07600000000000007,s056,1.587,2.028,mejores,False,False,x,r(
1.875,1.912,r(,textgrids/dime/s05638.TextGrid,0.03699999999999992,s056,1.587,2.028,mejores,False,False,o,e
1.912,1.977,e,textgrids/dime/s05638.TextGrid,0.06500000000000017,s056,1.587,2.028,mejores,False,False,r(,s
1.977,2.028,s,textgrids/dime/s05638.TextGrid,0.050999999999999934,s056,1.587,2.028,mejores,False,True,e,p
2.028,2.135,p,textgrids/dime/s05638.TextGrid,0.10699999999999976,s056,2.028,2.556,precios,True,False,s,r(
2.135,2.157,r(,textgrids/dime/s05638.TextGrid,0.02200000000000024,s056,2.028,2.556,precios,False,False,p,e
2.157,2.235,e,textgrids/dime/s05638.TextGrid,0.07799999999999985,s056,2.028,2.556,precios,False,False,r(,s
2.235,2.339,s,textgrids/dime/s05638.TextGrid,0.10400000000000009,s056,2.028,2.556,precios,False,False,e,i
2.339,2.369,i,textgrids/dime/s05638.TextGrid,0.03000000000000025,s056,2.028,2.556,precios,False,False,s,u
2.369,2.407,u,textgrids/dime/s05638.TextGrid,0.03799999999999981,s056,2.028,2.556,precios,False,False,i,s
2.407,2.556,s,textgrids/dime/s05638.TextGrid,0.14900000000000002,s056,2.028,2.556,precios,False,True,u,.sil
2.556,2.631,.sil,textgrids/dime/s05638.TextGrid,0.07499999999999973,s056,2.556,2.631,.sil,True,True,s,
0.06,0.131,p,textgrids/dime/s05639.TextGrid,0.07100000000000001,s056,0.06,0.239,pero,True,False,,e
0.131,0.181,e,textgrids/dime/s05639.TextGrid,0.04999999999999999,s056,0.06,0.239,pero,False,False,p,r(
0.181,0.203,r(,textgrids/dime/s05639.TextGrid,0.02200000000000002,s056,0.06,0.239,pero,False,False,e,o
0.203,0.239,o,textgrids/dime/s05639.TextGrid,0.035999999999999976,s056,0.06,0.239,pero,False,True,r(,a
0.239,0.276,a,textgrids/dime/s05639.TextGrid,0.03700000000000003,s056,0.239,0.527,aunque,True,False,o,u
0.276,0.318,u,textgrids/dime/s05639.TextGrid,0.04199999999999998,s056,0.239,0.527,aunque,False,False,a,n
0.318,0.36,n,textgrids/dime/s05639.TextGrid,0.04199999999999998,s056,0.239,0.527,aunque,False,False,u,k
0.36,0.449,k,textgrids/dime/s05639.TextGrid,0.08900000000000002,s056,0.239,0.527,aunque,False,False,n,e
0.449,0.527,e,textgrids/dime/s05639.TextGrid,0.07800000000000001,s056,0.239,0.527,aunque,False,True,k,s
0.527,0.637,s,textgrids/dime/s05639.TextGrid,0.10999999999999999,s056,0.527,0.772,sea,True,False,e,e
0.637,0.703,e,textgrids/dime/s05639.TextGrid,0.06599999999999995,s056,0.527,0.772,sea,False,False,s,a
0.703,0.772,a,textgrids/dime/s05639.TextGrid,0.06900000000000006,s056,0.527,0.772,sea,False,True,e,a
0.772,0.833,a,textgrids/dime/s05639.TextGrid,0.06099999999999994,s056,0.772,1.01,algo,True,False,a,l
0.833,0.881,l,textgrids/dime/s05639.TextGrid,0.04800000000000004,s056,0.772,1.01,algo,False,False,a,g
0.881,0.927,g,textgrids/dime/s05639.TextGrid,0.04600000000000004,s056,0.772,1.01,algo,False,False,l,o
0.927,1.01,o,textgrids/dime/s05639.TextGrid,0.08299999999999996,s056,0.772,1.01,algo,False,True,g,t
1.01,1.116,t,textgrids/dime/s05639.TextGrid,0.1060000000000001,s056,1.01,1.515,trivial,True,False,o,r(
1.116,1.163,r(,textgrids/dime/s05639.TextGrid,0.04699999999999993,s056,1.01,1.515,trivial,False,False,t,i
1.163,1.22,i,textgrids/dime/s05639.TextGrid,0.05699999999999994,s056,1.01,1.515,trivial,False,False,r(,b
1.22,1.273,b,textgrids/dime/s05639.TextGrid,0.052999999999999936,s056,1.01,1.515,trivial,False,False,i,i
1.273,1.329,i,textgrids/dime/s05639.TextGrid,0.05600000000000005,s056,1.01,1.515,trivial,False,False,b,a
1.329,1.449,a,textgrids/dime/s05639.TextGrid,0.1200000000000001,s056,1.01,1.515,trivial,False,False,i,l
1.449,1.515,l,textgrids/dime/s05639.TextGrid,0.06599999999999984,s056,1.01,1.515,trivial,False,True,a,t
1.515,1.634,t,textgrids/dime/s05639.TextGrid,0.119,s056,1.515,1.925,tambie_7n,True,False,l,a
1.634,1.684,a,textgrids/dime/s05639.TextGrid,0.050000000000000044,s056,1.515,1.925,tambie_7n,False,False,t,m
1.684,1.745,m,textgrids/dime/s05639.TextGrid,0.061000000000000165,s056,1.515,1.925,tambie_7n,False,False,a,b
1.745,1.772,b,textgrids/dime/s05639.TextGrid,0.026999999999999913,s056,1.515,1.925,tambie_7n,False,False,m,i
1.772,1.805,i,textgrids/dime/s05639.TextGrid,0.03299999999999992,s056,1.515,1.925,tambie_7n,False,False,b,e
1.805,1.865,e,textgrids/dime/s05639.TextGrid,0.06000000000000005,s056,1.515,1.925,tambie_7n,False,False,i,n
1.865,1.925,n,textgrids/dime/s05639.TextGrid,0.06000000000000005,s056,1.515,1.925,tambie_7n,False,True,e,e
1.925,1.989,e,textgrids/dime/s05639.TextGrid,0.06400000000000006,s056,1.925,2.054,es,True,False,n,s
1.989,2.054,s,textgrids/dime/s05639.TextGrid,0.06499999999999972,s056,1.925,2.054,es,False,True,e,b
2.054,2.104,b,textgrids/dime/s05639.TextGrid,0.050000000000000266,s056,2.054,2.486,verdad,True,False,s,e
2.104,2.159,e,textgrids/dime/s05639.TextGrid,0.054999999999999716,s056,2.054,2.486,verdad,False,False,b,r(
2.159,2.205,r(,textgrids/dime/s05639.TextGrid,0.04600000000000026,s056,2.054,2.486,verdad,False,False,e,d
2.205,2.265,d,textgrids/dime/s05639.TextGrid,0.06000000000000005,s056,2.054,2.486,verdad,False,False,r(,a
2.265,2.367,a,textgrids/dime/s05639.TextGrid,0.10199999999999987,s056,2.054,2.486,verdad,False,False,d,d
2.367,2.486,d,textgrids/dime/s05639.TextGrid,0.11900000000000022,s056,2.054,2.486,verdad,False,True,a,.sil
2.486,2.551,.sil,textgrids/dime/s05639.TextGrid,0.06499999999999995,s056,2.486,2.551,.sil,True,True,d,
0.06,0.142,m,textgrids/dime/s05640.TextGrid,0.08199999999999999,s056,0.06,0.31,ma_7s,True,False,,a
0.142,0.237,a,textgrids/dime/s05640.TextGrid,0.095,s056,0.06,0.31,ma_7s,False,False,m,s
0.237,0.31,s,textgrids/dime/s05640.TextGrid,0.07300000000000001,s056,0.06,0.31,ma_7s,False,True,a,t
0.31,0.401,t,textgrids/dime/s05640.TextGrid,0.09100000000000003,s056,0.31,0.751,tarde,True,False,s,a
0.401,0.53,a,textgrids/dime/s05640.TextGrid,0.129,s056,0.31,0.751,tarde,False,False,t,r(
0.53,0.566,r(,textgrids/dime/s05640.TextGrid,0.03599999999999992,s056,0.31,0.751,tarde,False,False,a,d
0.566,0.649,d,textgrids/dime/s05640.TextGrid,0.08300000000000007,s056,0.31,0.751,tarde,False,False,r(,e
0.649,0.751,e,textgrids/dime/s05640.TextGrid,0.10199999999999998,s056,0.31,0.751,tarde,False,True,d,.sil
0.751,0.846,.sil,textgrids/dime/s05640.TextGrid,0.09499999999999997,s056,0.751,0.846,.sil,True,True,e,e
0.846,0.987,e,textgrids/dime/s05640.TextGrid,0.14100000000000001,s056,0.846,1.043,e_7l,True,False,.sil,l
0.987,1.043,l,textgrids/dime/s05640.TextGrid,0.05599999999999994,s056,0.846,1.043,e_7l,False,True,e,l
1.043,1.086,l,textgrids/dime/s05640.TextGrid,0.04300000000000015,s056,1.043,1.161,le,True,False,l,e
1.086,1.161,e,textgrids/dime/s05640.TextGrid,0.07499999999999996,s056,1.043,1.161,le,False,True,l,s
1.161,1.237,s,textgrids/dime/s05640.TextGrid,0.07600000000000007,s056,1.161,1.687,sen~ala,True,False,e,e
1.237,1.312,e,textgrids/dime/s05640.TextGrid,0.07499999999999996,s056,1.161,1.687,sen~ala,False,False,s,n~
1.312,1.407,n~,textgrids/dime/s05640.TextGrid,0.09499999999999997,s056,1.161,1.687,sen~ala,False,False,e,a
1.407,1.515,a,textgrids/dime/s05640.TextGrid,0.10799999999999987,s056,1.161,1.687,sen~ala,False,False,n~,l
1.515,1.602,l,textgrids/dime/s05640.TextGrid,0.08700000000000019,s056,1.161,1.687,sen~ala,False,False,a,a
1.602,1.687,a,textgrids/dime/s05640.TextGrid,0.08499999999999996,s056,1.161,1.687,sen~ala,False,True,l,a
1.687,1.778,a,textgrids/dime/s05640.TextGrid,0.09099999999999997,s056,1.687,1.778,a,True,True,a,o
1.778,1.935,o,textgrids/dime/s05640.TextGrid,0.15700000000000003,s056,1.778,2.248,otro,True,False,a,t
1.935,2.07,t,textgrids/dime/s05640.TextGrid,0.1349999999999998,s056,1.778,2.248,otro,False,False,o,r(
2.07,2.108,r(,textgrids/dime/s05640.TextGrid,0.038000000000000256,s056,1.778,2.248,otro,False,False,t,o
2.108,2.248,o,textgrids/dime/s05640.TextGrid,0.14000000000000012,s056,1.778,2.248,otro,False,True,r(,i
2.248,2.342,i,textgrids/dime/s05640.TextGrid,0.09399999999999986,s056,2.248,2.342,y,True,True,o,k
2.342,2.471,k,textgrids/dime/s05640.TextGrid,0.129,s056,2.342,2.857,canta,True,False,i,a
2.471,2.568,a,textgrids/dime/s05640.TextGrid,0.09699999999999998,s056,2.342,2.857,canta,False,False,k,n
2.568,2.646,n,textgrids/dime/s05640.TextGrid,0.07799999999999985,s056,2.342,2.857,canta,False,False,a,t
2.646,2.736,t,textgrids/dime/s05640.TextGrid,0.0900000000000003,s056,2.342,2.857,canta,False,False,n,a
2.736,2.857,a,textgrids/dime/s05640.TextGrid,0.121,s056,2.342,2.857,canta,False,True,t,.sil
2.857,3.451,.sil,textgrids/dime/s05640.TextGrid,0.5939999999999999,s056,2.857,3.451,.sil,True,True,a,k
3.451,3.514,k,textgrids/dime/s05640.TextGrid,0.06299999999999972,s056,3.451,3.64,con,True,False,.sil,o
3.514,3.577,o,textgrids/dime/s05640.TextGrid,0.06300000000000017,s056,3.451,3.64,con,False,False,k,n
3.577,3.64,n,textgrids/dime/s05640.TextGrid,0.06300000000000017,s056,3.451,3.64,con,False,True,o,e
3.64,3.729,e,textgrids/dime/s05640.TextGrid,0.08899999999999997,s056,3.64,3.925,e_7ste,True,False,n,s
3.729,3.79,s,textgrids/dime/s05640.TextGrid,0.06099999999999994,s056,3.64,3.925,e_7ste,False,False,e,t
3.79,3.858,t,textgrids/dime/s05640.TextGrid,0.06800000000000006,s056,3.64,3.925,e_7ste,False,False,s,e
3.858,3.925,e,textgrids/dime/s05640.TextGrid,0.06699999999999973,s056,3.64,3.925,e_7ste,False,True,t,n
3.925,3.995,n,textgrids/dime/s05640.TextGrid,0.07000000000000028,s056,3.925,4.17,no,True,False,e,o
3.995,4.17,o,textgrids/dime/s05640.TextGrid,0.17499999999999982,s056,3.925,4.17,no,False,True,n,.sil
4.17,4.331,.sil,textgrids/dime/s05640.TextGrid,0.16100000000000048,s056,4.17,4.331,.sil,True,True,o,
0.059,0.124,k,textgrids/dime/s05641.TextGrid,0.065,s056,0.059,0.366,cua_7les,True,False,,u
0.124,0.15,u,textgrids/dime/s05641.TextGrid,0.025999999999999995,s056,0.059,0.366,cua_7les,False,False,k,a
0.15,0.204,a,textgrids/dime/s05641.TextGrid,0.05399999999999999,s056,0.059,0.366,cua_7les,False,False,u,l
0.204,0.254,l,textgrids/dime/s05641.TextGrid,0.05000000000000002,s056,0.059,0.366,cua_7les,False,False,a,e
0.254,0.327,e,textgrids/dime/s05641.TextGrid,0.07300000000000001,s056,0.059,0.366,cua_7les,False,False,l,s
0.327,0.366,s,textgrids/dime/s05641.TextGrid,0.03899999999999998,s056,0.059,0.366,cua_7les,False,True,e,s
0.366,0.402,s,textgrids/dime/s05641.TextGrid,0.03600000000000003,s056,0.366,0.507,son,True,False,s,o
0.402,0.465,o,textgrids/dime/s05641.TextGrid,0.063,s056,0.366,0.507,son,False,False,s,n
0.465,0.507,n,textgrids/dime/s05641.TextGrid,0.04199999999999998,s056,0.366,0.507,son,False,True,o,l
0.507,0.554,l,textgrids/dime/s05641.TextGrid,0.04700000000000004,s056,0.507,0.654,los,True,False,n,o
0.554,0.608,o,textgrids/dime/s05641.TextGrid,0.05399999999999994,s056,0.507,0.654,los,False,False,l,s
0.608,0.654,s,textgrids/dime/s05641.TextGrid,0.04600000000000004,s056,0.507,0.654,los,False,True,o,p
0.654,0.735,p,textgrids/dime/s05641.TextGrid,0.08099999999999996,s056,0.654,1.377,problemas,True,False,s,r(
0.735,0.789,r(,textgrids/dime/s05641.TextGrid,0.05400000000000005,s056,0.654,1.377,problemas,False,False,p,o
0.789,0.859,o,textgrids/dime/s05641.TextGrid,0.06999999999999995,s056,0.654,1.377,problemas,False,False,r(,b
0.859,0.934,b,textgrids/dime/s05641.TextGrid,0.07500000000000007,s056,0.654,1.377,problemas,False,False,o,l
0.934,1.01,l,textgrids/dime/s05641.TextGrid,0.07599999999999996,s056,0.654,1.377,problemas,False,False,b,e
1.01,1.127,e,textgrids/dime/s05641.TextGrid,0.11699999999999999,s056,0.654,1.377,problemas,False,False,l,m
1.127,1.203,m,textgrids/dime/s05641.TextGrid,0.07600000000000007,s056,0.654,1.377,problemas,False,False,e,a
1.203,1.308,a,textgrids/dime/s05641.TextGrid,0.10499999999999998,s056,0.654,1.377,problemas,False,False,m,s
1.308,1.377,s,textgrids/dime/s05641.TextGrid,0.06899999999999995,s056,0.654,1.377,problemas,False,True,a,e
1.377,1.449,e,textgrids/dime/s05641.TextGrid,0.07200000000000006,s056,1.377,2.174,existentes,True,False,s,k
1.449,1.5,k,textgrids/dime/s05641.TextGrid,0.050999999999999934,s056,1.377,2.174,existentes,False,False,e,s
1.5,1.589,s,textgrids/dime/s05641.TextGrid,0.08899999999999997,s056,1.377,2.174,existentes,False,False,k,i
1.589,1.622,i,textgrids/dime/s05641.TextGrid,0.03300000000000014,s056,1.377,2.174,existentes,False,False,s,s
1.622,1.695,s,textgrids/dime/s05641.TextGrid,0.07299999999999995,s056,1.377,2.174,existentes,False,False,i,t
1.695,1.804,t,textgrids/dime/s05641.TextGrid,0.10899999999999999,s056,1.377,2.174,existentes,False,False,s,e
1.804,1.882,e,textgrids/dime/s05641.TextGrid,0.07799999999999985,s056,1.377,2.174,existentes,False,False,t,n
1.882,1.964,n,textgrids/dime/s05641.TextGrid,0.08200000000000007,s056,1.377,2.174,existentes,False,False,e,t
1.964,2.034,t,textgrids/dime/s05641.TextGrid,0.06999999999999984,s056,1.377,2.174,existentes,False,False,n,e
2.034,2.093,e,textgrids/dime/s05641.TextGrid,0.05900000000000016,s056,1.377,2.174,existentes,False,False,t,s
2.093,2.174,s,textgrids/dime/s05641.TextGrid,0.08099999999999996,s056,1.377,2.174,existentes,False,True,e,e
2.174,2.221,e,textgrids/dime/s05641.TextGrid,0.04700000000000015,s056,2.174,2.27,en,True,False,s,n
2.221,2.27,n,textgrids/dime/s05641.TextGrid,0.04899999999999993,s056,2.174,2.27,en,False,True,e,l
2.27,2.32,l,textgrids/dime/s05641.TextGrid,0.04999999999999982,s056,2.27,2.448,las,True,False,n,a
2.32,2.383,a,textgrids/dime/s05641.TextGrid,0.06300000000000017,s056,2.27,2.448,las,False,False,l,s
2.383,2.448,s,textgrids/dime/s05641.TextGrid,0.06499999999999995,s056,2.27,2.448,las,False,True,a,k
2.448,2.55,k,textgrids/dime/s05641.TextGrid,0.10199999999999987,s056,2.448,2.889,costas,True,False,s,o
2.55,2.628,o,textgrids/dime/s05641.TextGrid,0.07800000000000029,s056,2.448,2.889,costas,False,False,k,s
2.628,2.676,s,textgrids/dime/s05641.TextGrid,0.04800000000000004,s056,2.448,2.889,costas,False,False,o,t
2.676,2.758,t,textgrids/dime/s05641.TextGrid,0.08199999999999985,s056,2.448,2.889,costas,False,False,s,a
2.758,2.82,a,textgrids/dime/s05641.TextGrid,0.06199999999999983,s056,2.448,2.889,costas,False,False,t,s
2.82,2.889,s,textgrids/dime/s05641.TextGrid,0.06899999999999995,s056,2.448,2.889,costas,False,True,a,e
2.889,2.94,e,textgrids/dime/s05641.TextGrid,0.051000000000000156,s056,2.889,3.589,espan~olas,True,False,s,s
2.94,3.001,s,textgrids/dime/s05641.TextGrid,0.06099999999999994,s056,2.889,3.589,espan~olas,False,False,e,p
3.001,3.092,p,textgrids/dime/s05641.TextGrid,0.09100000000000019,s056,2.889,3.589,espan~olas,False,False,s,a
3.092,3.151,a,textgrids/dime/s05641.TextGrid,0.05899999999999972,s056,2.889,3.589,espan~olas,False,False,p,n~
3.151,3.239,n~,textgrids/dime/s05641.TextGrid,0.08800000000000008,s056,2.889,3.589,espan~olas,False,False,a,o
3.239,3.29,o,textgrids/dime/s05641.TextGrid,0.051000000000000156,s056,2.889,3.589,espan~olas,False,False,n~,l
3.29,3.366,l,textgrids/dime/s05641.TextGrid,0.07600000000000007,s056,2.889,3.589,espan~olas,False,False,o,a
3.366,3.471,a,textgrids/dime/s05641.TextGrid,0.10499999999999998,s056,2.889,3.589,espan~olas,False,False,l,s
3.471,3.589,s,textgrids/dime/s05641.TextGrid,0.11799999999999988,s056,2.889,3.589,espan~olas,False,True,a,.sil
3.589,3.649,.sil,textgrids/dime/s05641.TextGrid,0.06000000000000005,s056,3.589,3.649,.sil,True,True,s,
0.05,0.092,n,textgrids/dime/s05642.TextGrid,0.041999999999999996,s056,0.05,0.142,no,True,False,,o
0.092,0.142,o,textgrids/dime/s05642.TextGrid,0.04999999999999999,s056,0.05,0.142,no,False,True,n,k
0.142,0.236,k,textgrids/dime/s05642.TextGrid,0.094,s056,0.142,0.629,conozco,True,False,o,o
0.236,0.296,o,textgrids/dime/s05642.TextGrid,0.06,s056,0.142,0.629,conozco,False,False,k,n
0.296,0.37,n,textgrids/dime/s05642.TextGrid,0.07400000000000001,s056,0.142,0.629,conozco,False,False,o,o
0.37,0.449,o,textgrids/dime/s05642.TextGrid,0.07900000000000001,s056,0.142,0.629,conozco,False,False,n,s
0.449,0.507,s,textgrids/dime/s05642.TextGrid,0.057999999999999996,s056,0.142,0.629,conozco,False,False,o,k
0.507,0.591,k,textgrids/dime/s05642.TextGrid,0.08399999999999996,s056,0.142,0.629,conozco,False,False,s,o
0.591,0.629,o,textgrids/dime/s05642.TextGrid,0.038000000000000034,s056,0.142,0.629,conozco,False,True,k,a
